"Iteration","Lift Coefficient Monitor: Lift Coefficient Monitor"
2218.0,0.4952676864015363
2219.0,0.49571808105462
2221.0,0.4967179818751213
2222.0,0.49723655074195316
2223.0,0.4978667868501144
2224.0,0.4985875135660953
2225.0,0.4995391368635181
2226.0,0.5007603467009134
2227.0,0.5021140076527301
2228.0,0.5036826505251
2230.0,0.5076633136370695
2231.0,0.5100964808305251
2232.0,0.5127920648151371
2233.0,0.5157042631258006
2234.0,0.5186951034889432
2235.0,0.521798196250479
2236.0,0.5249727040097061
2237.0,0.5281693008594256
2239.0,0.5340885338863074
2240.0,0.5366750863444041
2241.0,0.5388979536506051
2242.0,0.5407095734678439
2243.0,0.5422279422575066
2244.0,0.5432964148771269
2245.0,0.5440559352530246
2246.0,0.5443945016990822
2248.0,0.544190505834072
2249.0,0.5439072593670576
2250.0,0.5434990880471637
2251.0,0.5431891889018938
2252.0,0.5429167944263474
2253.0,0.5428220596760597
2254.0,0.5428001719708796
2255.0,0.5430305974828206
2257.0,0.5441453955772421
2258.0,0.5448087378607367
2259.0,0.5455514152379667
2260.0,0.5462489222882586
2261.0,0.5469715256794688
2262.0,0.5475544282942141
2263.0,0.5480435279190852
2264.0,0.5482474684656239
2266.0,0.5480575142028155
2267.0,0.5477604760333722
2268.0,0.5472319846086678
2269.0,0.5466738553228684
2270.0,0.5459517000754296
2271.0,0.5451576037781519
2272.0,0.5443643004873491
2273.0,0.5436337277728222
2275.0,0.5423873087776026
2276.0,0.5418150710053194
2277.0,0.5413735941642239
2278.0,0.5409632384624712
2279.0,0.5407034415012663
2280.0,0.5405386400378152
2281.0,0.5404979076594894
2282.0,0.5403997649797715
2284.0,0.5401921148974836
2285.0,0.5401525046751158
2286.0,0.5400478359347475
2287.0,0.5400583920376181
2288.0,0.5399594876248236
2289.0,0.5398485841192849
2290.0,0.5396259554875106
2291.0,0.5394450757198986
2293.0,0.539143598965038
2294.0,0.5389287620710183
2295.0,0.5387164036635946
2296.0,0.5384507975072119
2297.0,0.5382576556201359
2298.0,0.5380431959931669
2299.0,0.5379707860202062
2300.0,0.5378652361414205
2302.0,0.5377196449208347
2303.0,0.5377684939066905
2304.0,0.5378785213478088
2305.0,0.5380890658311527
2306.0,0.5382946086085267
2307.0,0.5385895580812292
2308.0,0.538845312008903
2310.0,0.5396166059116918
2311.0,0.5401393431486292
2312.0,0.5405728596121295
2313.0,0.5409879982357744
2314.0,0.541403555876214
2315.0,0.5418700237822138
2316.0,0.5422845456575383
2317.0,0.5427869773046868
2319.0,0.5435657208834412
2320.0,0.5439626651477054
2321.0,0.544486615621247
2322.0,0.5450675698493156
2323.0,0.5457636069471012
2324.0,0.5465331121013169
2325.0,0.5474891306453239
2326.0,0.5485953245616264
2328.0,0.5516405198823182
2329.0,0.5536193118838255
2330.0,0.5558088409113997
2331.0,0.55821994611074
2332.0,0.5608719198562655
2333.0,0.5637830603381695
2334.0,0.5668734260044984
2335.0,0.570145627372482
2337.0,0.5764960402354061
2338.0,0.5795001735407109
2339.0,0.5823538746220768
2340.0,0.5849398819151836
2341.0,0.5872423676194857
2342.0,0.5891226561546712
2343.0,0.5905963437700815
2344.0,0.5915681683322583
2346.0,0.5925856425025834
2347.0,0.592681853531748
2348.0,0.5924574326271138
2349.0,0.5921331144790164
2350.0,0.5917005108122231
2351.0,0.5913821529011803
2352.0,0.5911434640373091
2353.0,0.5910865444571392
2355.0,0.5913789332134383
2356.0,0.5917933039695473
2357.0,0.5924445643521169
2358.0,0.593148222911005
2359.0,0.5939904665179934
2360.0,0.5947087206996688
2361.0,0.5953846487004038
2362.0,0.5959208325802144
2364.0,0.5966552644309019
2365.0,0.5967532889050541
2366.0,0.5965568068130623
2367.0,0.5962206306444079
2368.0,0.5956673141574024
2369.0,0.5950577558234541
2370.0,0.5943189490835833
2371.0,0.593632849487299
2373.0,0.5921179915475023
2374.0,0.5913839830223784
2375.0,0.5908094750994315
2376.0,0.5902764125901511
2377.0,0.5898992026642442
2378.0,0.5895261621951234
2379.0,0.5893216286595433
2380.0,0.5891030062859511
2382.0,0.5888968226586853
2383.0,0.5889023667458773
2384.0,0.5888578839819333
2385.0,0.5888527366552148
2386.0,0.5887888784608506
2387.0,0.5887459797597396
2388.0,0.5886404211737858
2389.0,0.5885703503148373
2391.0,0.5883216360427467
2392.0,0.5881319510394244
2393.0,0.5879650896946537
2394.0,0.5877151468994084
2395.0,0.5875442972335362
2396.0,0.587351677460202
2397.0,0.5872359447440189
2398.0,0.5870631060546287
2400.0,0.5867813826069126
2401.0,0.5867344571080619
2402.0,0.5867599831921703
2403.0,0.5868889907520785
2404.0,0.5869898524495236
2405.0,0.5871427690737984
2406.0,0.5873358254436919
2407.0,0.5876529628059101
2409.0,0.5884506402112432
2410.0,0.5888218200408518
2411.0,0.5892656906840952
2412.0,0.5896772078418117
2413.0,0.5901946865674991
2414.0,0.5906751227913377
2415.0,0.5911810226753014
2417.0,0.5919508829890078
2418.0,0.5923414945201937
2419.0,0.5928507094533786
2420.0,0.5933394383599361
2421.0,0.5938317403991765
2422.0,0.5943222078712674
2423.0,0.5949635771286023
2424.0,0.5957484964506475
2426.0,0.5979825500797871
2427.0,0.5993991049749258
2428.0,0.6010078013833118
2429.0,0.6029276853942287
2430.0,0.6051324013950461
2431.0,0.6076780798818243
2432.0,0.6104067081694351
2433.0,0.6133683958706655
2435.0,0.6196127104506186
2436.0,0.6228276176309616
2437.0,0.6260995271358236
2438.0,0.6291788293744672
2439.0,0.6320430920677654
2440.0,0.6345903948247816
2441.0,0.6368351171609864
2442.0,0.6386294550606797
2444.0,0.6411574732766769
2445.0,0.6418121382782226
2446.0,0.6420883387882079
2447.0,0.6420877711653058
2448.0,0.6418351626115122
2449.0,0.6415384263416569
2450.0,0.6411964785202627
2451.0,0.6408292679928866
2453.0,0.6404200968401891
2454.0,0.640463220638789
2455.0,0.6407924587542416
2456.0,0.6412592735392031
2457.0,0.6418608169304924
2458.0,0.6425154785991835
2459.0,0.6432661451032652
2460.0,0.6439512547135829
2462.0,0.6453346742633901
2463.0,0.6457707075726922
2464.0,0.6459320782294349
2465.0,0.6459311889383399
2466.0,0.6457046301789995
2467.0,0.6454047771310575
2468.0,0.6449590929730119
2469.0,0.6443172345705623
2471.0,0.6427769348924288
2472.0,0.6419353064859252
2473.0,0.6412554016259737
2474.0,0.6406448167105928
2475.0,0.6400413994339446
2476.0,0.6394620770017428
2477.0,0.6390397603556278
2478.0,0.6386628786796448
2480.0,0.638379449517223
2481.0,0.638255621121387
2482.0,0.6381507408553536
2483.0,0.6381238610428597
2484.0,0.6380382044910007
2485.0,0.6381168014417617
2486.0,0.6380758134704734
2487.0,0.6380802692686472
2489.0,0.6378987689569251
2490.0,0.6377480203580136
2491.0,0.6376362504166847
2492.0,0.6374901568660042
2493.0,0.6373820068329257
2494.0,0.6371548098802943
2495.0,0.6369620556618174
2496.0,0.6367273020479081
2498.0,0.6365082730700478
2499.0,0.6364143831320489
2500.0,0.6362608805630027
2501.0,0.6362241087271655
2502.0,0.6362081843777831
2503.0,0.6363203230655674
2504.0,0.6364605796211181
2505.0,0.6366860372531014
2507.0,0.6371712854040658
2508.0,0.6374602154223445
2509.0,0.6379253023447662
2510.0,0.6383593225103631
2511.0,0.638873409335516
2512.0,0.6392531296716789
2513.0,0.6397175113513595
2514.0,0.640127881466626
2516.0,0.6410791233453781
2517.0,0.6415704224269748
2518.0,0.6419615342123525
2519.0,0.6423520952358659
2520.0,0.6427093733420025
2521.0,0.6432387459748012
2522.0,0.6438228046732135
2524.0,0.6452763086262394
2525.0,0.6462348701952293
2526.0,0.6473065644047759
2527.0,0.6487453535715514
2528.0,0.6504801311003459
2529.0,0.6525092562253365
2530.0,0.6547005225086104
2531.0,0.6571084334918231
2533.0,0.6628011911769013
2534.0,0.6659739367715971
2535.0,0.6692359637311137
2536.0,0.6724475447797298
2537.0,0.6756203397392454
2538.0,0.678625736245449
2539.0,0.6815087531853694
2540.0,0.6841229745487876
2542.0,0.688230443402405
2543.0,0.6895897424801827
2544.0,0.6904851454741817
2545.0,0.6911629405363957
2546.0,0.6914446109430548
2547.0,0.691484936537283
2548.0,0.6911819673786659
2549.0,0.6907661978450931
2551.0,0.6899798880823415
2552.0,0.6897686964142096
2553.0,0.6896992690491501
2554.0,0.6897474596272118
2555.0,0.6899466629479876
2556.0,0.690286444155273
2557.0,0.6909783514352552
2558.0,0.6917145876230352
2560.0,0.6931315493847253
2561.0,0.6937252388484744
2562.0,0.6942007694895502
2563.0,0.694688743198433
2564.0,0.6949340687919555
2565.0,0.6949571243149995
2566.0,0.6947346657127091
2567.0,0.6942895729135798
2569.0,0.6931189095525202
2570.0,0.6923991528669899
2571.0,0.6916896732283561
2572.0,0.6908312583042726
2573.0,0.6900413286469498
2574.0,0.6893439366295979
2575.0,0.6887556914208174
2576.0,0.6882624159807396
2578.0,0.6875224351225412
2579.0,0.6872363316134523
2580.0,0.6870178541034798
2581.0,0.6869434611958928
2582.0,0.6869036743540458
2583.0,0.6868936394024762
2584.0,0.686868827932928
2585.0,0.686815829555492
2587.0,0.6867217881446306
2588.0,0.6866971229296559
2589.0,0.6866134995509099
2590.0,0.6864854278781954
2591.0,0.6863403914894953
2592.0,0.6861463606640346
2593.0,0.6860042731282812
2594.0,0.6858607350911302
2596.0,0.6855080814017035
2597.0,0.6853137185850443
2598.0,0.6851447224851738
2599.0,0.685075605644085
2600.0,0.6849952777900976
2601.0,0.6849893066261379
2602.0,0.6849741719583777
2603.0,0.6850350434402457
2605.0,0.6853805259761174
2606.0,0.6856443322459888
2607.0,0.6859397074115596
2608.0,0.6862803441779141
2609.0,0.6866784654566432
2610.0,0.6870905704440812
2611.0,0.6875657482998315
2612.0,0.6880895130881997
2614.0,0.6889346910639959
2615.0,0.6893583799704389
2616.0,0.6898166399857478
2617.0,0.6902281028029706
2618.0,0.6906757102634526
2619.0,0.6910071206459213
2620.0,0.6914158889960804
2621.0,0.6918907434449953
2623.0,0.6930984977026211
2624.0,0.6938826890927411
2625.0,0.6948234870011127
2626.0,0.6959903951550395
2627.0,0.6973577296684063
2628.0,0.6990258678726885
2629.0,0.70098768276138
2631.0,0.7057214698653032
2632.0,0.7084567257751802
2633.0,0.7114283599431036
2634.0,0.7146008203865171
2635.0,0.7178072092339008
2636.0,0.7211058246186155
2637.0,0.7243433182404997
2638.0,0.7273785078077967
2640.0,0.7327852044824
2641.0,0.734981432816284
2642.0,0.736791082082251
2643.0,0.7381724186156794
2644.0,0.7391287696586685
2645.0,0.7397121114583569
2646.0,0.7399309836870153
2647.0,0.7398386667763723
2649.0,0.7392463163116092
2650.0,0.7388211488502571
2651.0,0.7384431488199995
2652.0,0.7381353817294252
2653.0,0.737965882283341
2654.0,0.7380801931930955
2655.0,0.7383606510133645
2656.0,0.7388144156704664
2658.0,0.7400602432374986
2659.0,0.7407334161341264
2660.0,0.7414376854162519
2661.0,0.7420791631009491
2662.0,0.742641900854395
2663.0,0.7430521587425618
2664.0,0.7431780879234977
2665.0,0.7431239542717902
2667.0,0.7425561969664144
2668.0,0.7420054373064383
2669.0,0.7413176321555108
2670.0,0.7405914854488296
2671.0,0.7397407286466481
2672.0,0.7389819944279559
2673.0,0.7382193370832338
2674.0,0.7375250783517621
2676.0,0.7364227251907839
2677.0,0.7359791058936844
2678.0,0.7356704267789214
2679.0,0.7353930568227758
2680.0,0.7352485565039126
2681.0,0.7351665556848999
2682.0,0.7351131659790942
2683.0,0.7350131379389436
2685.0,0.7350277045846838
2686.0,0.7349926903718359
2687.0,0.7350219681623918
2688.0,0.7349760521152742
2689.0,0.7348679610147137
2690.0,0.7347684591236266
2691.0,0.7346138054708623
2692.0,0.7344735774573196
2694.0,0.7342052446445739
2695.0,0.7340099916515909
2696.0,0.7338021586471373
2697.0,0.7336792523703863
2698.0,0.7335569071602317
2699.0,0.7334919995471332
2700.0,0.7334410077241235
2701.0,0.7333447108882281
2703.0,0.7335075967211118
2704.0,0.7336159345930049
2705.0,0.7338584838476944
2706.0,0.7341118615747233
2707.0,0.7343524942564374
2708.0,0.7347113527340752
2709.0,0.735194799552163
2710.0,0.7355937978615485
2712.0,0.7365000866272987
2713.0,0.7369364476743381
2714.0,0.7374180168311609
2715.0,0.7378739949478594
2716.0,0.7382556505990919
2717.0,0.7386787954888783
2718.0,0.7390576913546824
2719.0,0.7394226227219544
2721.0,0.7403308380703685
2722.0,0.7408181833933885
2723.0,0.7414858651961053
2724.0,0.7422438910230081
2725.0,0.7431681913883116
2726.0,0.7443390284593782
2727.0,0.745735309407142
2729.0,0.7493401915781579
2730.0,0.7515546012506746
2731.0,0.7540467872070971
2732.0,0.7568158381582505
2733.0,0.7598203021363263
2734.0,0.762967611703857
2735.0,0.766225207881443
2736.0,0.7694682906045336
2738.0,0.7757838485964754
2739.0,0.778631452400516
2740.0,0.7811830231362451
2741.0,0.7833498671833738
2742.0,0.7850912880812126
2743.0,0.7864555619041865
2744.0,0.7874236663731848
2745.0,0.7880145368719707
2747.0,0.7880982431828875
2748.0,0.7877797723631984
2749.0,0.7873605317517409
2750.0,0.7869613074207403
2751.0,0.7865974441747733
2752.0,0.7863251884003005
2753.0,0.7861857854563926
2754.0,0.7862365617827561
2756.0,0.7869041288369168
2757.0,0.7875465854226218
2758.0,0.7882264814938484
2759.0,0.7889582019769452
2760.0,0.7896165021693548
2761.0,0.7902265754174596
2762.0,0.7908077077214395
2763.0,0.7911735999790515
2765.0,0.7913117782930449
2766.0,0.7910632865452053
2767.0,0.7906934169992155
2768.0,0.790154527946022
2769.0,0.7895149656528786
2770.0,0.7887552701167407
2771.0,0.7879683397277032
2772.0,0.7871726198976202
2774.0,0.7857428008659463
2775.0,0.7851806228008599
2776.0,0.7845966162496587
2777.0,0.7841865244769898
2778.0,0.7838930490557099
2779.0,0.7836111463883474
2780.0,0.7834698781708279
2781.0,0.7833867964853424
2783.0,0.7833312211303324
2784.0,0.7833279401733609
2785.0,0.7833354169521061
2786.0,0.7833099656106313
2787.0,0.7833074856877779
2788.0,0.7832773222722375
2789.0,0.7832619053177277
2790.0,0.7831893311085363
2792.0,0.7828892179977741
2793.0,0.7827768380849122
2794.0,0.7826375751717944
2795.0,0.7825237072746403
2796.0,0.7823174589191849
2797.0,0.7821542590688048
2798.0,0.782018480802848
2799.0,0.781951738027403
2801.0,0.781931263153406
2802.0,0.7819653619951231
2803.0,0.782041787091092
2804.0,0.78220658611302
2805.0,0.7823938294100113
2806.0,0.7826523052949032
2807.0,0.7830554212652014
2808.0,0.7833453811564244
2810.0,0.7842823750023191
2811.0,0.7846875132635263
2812.0,0.7851286066268047
2813.0,0.7856148986601562
2814.0,0.7860075267926707
2815.0,0.7865002155036257
2816.0,0.7868959397817258
2817.0,0.7872710784986895
2819.0,0.7880353628469475
2820.0,0.788395595396571
2821.0,0.7888516057458841
2822.0,0.7893918116642544
2823.0,0.7899680499234217
2824.0,0.7906912681137
2825.0,0.7916498320035911
2826.0,0.7927694571560254
2828.0,0.7958612654572877
2829.0,0.7977774180691168
2830.0,0.7999474146279771
2831.0,0.8024911521220073
2832.0,0.8052208804644013
2833.0,0.8083005389079342
2834.0,0.8114710887824594
2836.0,0.8179271033547592
2837.0,0.8211660056866606
2838.0,0.8241827330390809
2839.0,0.8270907053432528
2840.0,0.8296512586557304
2841.0,0.8317527745251513
2842.0,0.8334860222578839
2843.0,0.8348414509432902
2845.0,0.8363092110070839
2846.0,0.8364700478510391
2847.0,0.8363503552933018
2848.0,0.8360328389791117
2849.0,0.835632347166673
2850.0,0.8352214316276974
2851.0,0.8348261588337116
2852.0,0.8345563778232823
2854.0,0.8344910639915673
2855.0,0.8348010452243546
2856.0,0.8351745890844064
2857.0,0.8357792456810982
2858.0,0.8364444052567498
2859.0,0.8371796027635187
2860.0,0.8379151605682309
2861.0,0.8385226687323021
2863.0,0.8394186971320033
2864.0,0.8396151262307926
2865.0,0.839597874495614
2866.0,0.8392801457433677
2867.0,0.8389622298452974
2868.0,0.8384154268895309
2869.0,0.8377957401438133
2870.0,0.8370775084321374
2872.0,0.8354940661378814
2873.0,0.8347561804642011
2874.0,0.8340715727793471
2875.0,0.8335037346564228
2876.0,0.8329452072643125
2877.0,0.8325545874436914
2878.0,0.8322164262380074
2879.0,0.8319813696802714
2881.0,0.831728477853967
2882.0,0.8317006739025057
2883.0,0.8317168184641355
2884.0,0.83169076750576
2885.0,0.8317182337989647
2886.0,0.8317036811495443
2887.0,0.8317308266933084
2888.0,0.8317378529312478
2890.0,0.8315840877622265
2891.0,0.8315086778832074
2892.0,0.8313620988473421
2893.0,0.8312522030188136
2894.0,0.8311471818289722
2895.0,0.8310069818412915
2896.0,0.8308218414252786
2897.0,0.8307230689537245
2899.0,0.8305808524216849
2900.0,0.8305788188049372
2901.0,0.8305287606925611
2902.0,0.8305613564341244
2903.0,0.830661756871873
2904.0,0.8308817139325383
2905.0,0.831158930594449
2906.0,0.8313924915041131
2908.0,0.8320477065676597
2909.0,0.832488139265122
2910.0,0.8329551866022832
2911.0,0.8334006483992041
2912.0,0.8338695565888085
2913.0,0.8342844215454391
2914.0,0.834688140561441
2915.0,0.8351879951508817
2917.0,0.8359187671850629
2918.0,0.8362912837142369
2919.0,0.8366268309329269
2920.0,0.8369632295255146
2921.0,0.8374290434089423
2922.0,0.8379007932389154
2923.0,0.8385099079127788
2924.0,0.8392430554867261
2926.0,0.8412340940201607
2927.0,0.8426550386363805
2928.0,0.8442991268549672
2929.0,0.846261123543688
2930.0,0.8484697497542099
2931.0,0.850940727279753
2932.0,0.8536833817790018
2933.0,0.8567411113702602
2935.0,0.8632416889459583
2936.0,0.8664792999832723
2937.0,0.86964073647982
2938.0,0.8726723415164948
2939.0,0.8755511950027325
2940.0,0.8780717167932464
2941.0,0.8802598578059045
2943.0,0.8832518206697513
2944.0,0.8841150459799615
2945.0,0.8846329740238708
2946.0,0.8847562935052136
2947.0,0.8847040635002311
2948.0,0.8843509066281565
2949.0,0.883902336979527
2950.0,0.8834512837060123
2952.0,0.8827870698602742
2953.0,0.8827340231513762
2954.0,0.8827959816954791
2955.0,0.8829909622507461
2956.0,0.8834104757997624
2957.0,0.8840304748911151
2958.0,0.8847352256944075
2959.0,0.8855169723480197
2961.0,0.8867822595982021
2962.0,0.887235186659804
2963.0,0.8876547102579879
2964.0,0.8878621340043868
2965.0,0.8879311655239129
2966.0,0.8877199192216356
2967.0,0.8872912197216662
2968.0,0.8867209903282045
2970.0,0.8854367539377189
2971.0,0.8847320700442532
2972.0,0.8839266900128173
2973.0,0.8831322840461102
2974.0,0.8824301198245652
2975.0,0.8818077943128518
2976.0,0.8813835054620187
2977.0,0.8809910005023545
2979.0,0.8803464976631012
2980.0,0.8801326468330488
2981.0,0.8800893864554086
2982.0,0.8800865246735032
2983.0,0.880111082854942
2984.0,0.8800998446540209
2985.0,0.8800558121114308
2986.0,0.8800253474595683
2988.0,0.8800827322654292
2989.0,0.8800905265513541
2990.0,0.8800135968478551
2991.0,0.8798564498942948
2992.0,0.8797588551792811
2993.0,0.8796661735658481
2994.0,0.879555425126768
2995.0,0.8794715604703353
2997.0,0.8790915174460664
2998.0,0.8790153055157364
2999.0,0.8789891626903613
3000.0,0.879047244946534
3001.0,0.8790964472166962
3002.0,0.8791221102954873
3003.0,0.8791585431378879
3004.0,0.8793145436443759
3006.0,0.8798623679336104
3007.0,0.8802653695340079
3008.0,0.8806348967482812
3009.0,0.8810035268287958
3010.0,0.881405328775457
3011.0,0.8818676183708647
3012.0,0.8822997548062051
3013.0,0.8828068641379361
3015.0,0.8835703240194753
3016.0,0.8839541839706798
3017.0,0.8843142668003817
3018.0,0.884644744914572
3019.0,0.8850152506954682
3020.0,0.8853906674323588
3021.0,0.8857441580360311
3022.0,0.8861865363456631
3024.0,0.8875016330518514
3025.0,0.8883765987957463
3026.0,0.8895380824209278
3027.0,0.8908753687333804
3028.0,0.8924678031262218
3029.0,0.8944133795518125
3030.0,0.8966240027914605
3031.0,0.8991432987682929
3033.0,0.9049191708198815
3034.0,0.908066662849844
3035.0,0.911362387046177
3036.0,0.9145420452785092
3037.0,0.9178051966042579
3038.0,0.9208790985536104
3039.0,0.9236184008025657
3040.0,0.9260836629661291
3042.0,0.9299254807039465
3043.0,0.9312622708923344
3044.0,0.9321055250275319
3045.0,0.9325032676529681
3046.0,0.9326082697570042
3047.0,0.9324917074213116
3048.0,0.9321687984871937
3050.0,0.9313093695852417
3051.0,0.9308332006427044
3052.0,0.9305504277665319
3053.0,0.9304697711318427
3054.0,0.9305733278460055
3055.0,0.930808429284603
3056.0,0.9312367232863769
3057.0,0.9317655652610564
3059.0,0.9331742352561924
3060.0,0.9339178519900199
3061.0,0.9345277278364494
3062.0,0.9350548900158523
3063.0,0.9353740675199361
3064.0,0.9355385556749973
3065.0,0.9355875864693917
3066.0,0.9354294225060658
3068.0,0.9345829103686767
3069.0,0.9338607310910229
3070.0,0.9331283066987354
3071.0,0.9324420362790411
3072.0,0.9316636606024302
3073.0,0.930881536008121
3074.0,0.9302251471188306
3075.0,0.9295365624672015
3077.0,0.9285488463042088
3078.0,0.9282298028199432
3079.0,0.9279650416486915
3080.0,0.9278237879577269
3081.0,0.9276696122231424
3082.0,0.9276024439101356
3083.0,0.9275518121236119
3084.0,0.9275090614332486
3086.0,0.9275946195966337
3087.0,0.9275201200336389
3088.0,0.9274984999721391
3089.0,0.9274376123998865
3090.0,0.9273438083966387
3091.0,0.9272450251524793
3092.0,0.9271815844200223
3093.0,0.9270176023185378
3095.0,0.9267093023294406
3096.0,0.9266164265354573
3097.0,0.926475704826394
3098.0,0.9263973272523669
3099.0,0.9263265201975297
3100.0,0.9262760542907982
3101.0,0.9262661421498916
3102.0,0.926315437287965
3104.0,0.9266409438932851
3105.0,0.9268454703878108
3106.0,0.9270957732821508
3107.0,0.9274181876826186
3108.0,0.9277885458394926
3109.0,0.9281812945387984
3110.0,0.928611141897042
3111.0,0.9289782806878657
3113.0,0.9297937328243266
3114.0,0.9302431645932884
3115.0,0.930642309057292
3116.0,0.9309494403232629
3117.0,0.9312652453681288
3118.0,0.9315545527915099
3119.0,0.9317774896657629
3120.0,0.9321447112702383
3122.0,0.9329521916588677
3123.0,0.9334371512686099
3124.0,0.934122163854251
3125.0,0.9350027902775789
3126.0,0.9361063864642614
3127.0,0.9374602302413982
3128.0,0.939095288949192
3129.0,0.9409157457095122
3131.0,0.9455716772659908
3132.0,0.9483990442472612
3133.0,0.9514048173805818
3134.0,0.9545019504858417
3135.0,0.9576995100439031
3136.0,0.9609197401471702
3137.0,0.9640641074165666
3138.0,0.9670730232830113
3140.0,0.9722767230726176
3141.0,0.9743018081328731
3142.0,0.9759765130598861
3143.0,0.9771584034557861
3144.0,0.977982035332219
3145.0,0.9783701840875343
3146.0,0.9784601188524956
3148.0,0.977912614477505
3149.0,0.9773995835652971
3150.0,0.9769197316196186
3151.0,0.9764908415237968
3152.0,0.9761658332343156
3153.0,0.9760142464494036
3154.0,0.9760713027271645
3155.0,0.9762792533060182
3157.0,0.97713249858861
3158.0,0.9778060900374892
3159.0,0.9784902055507986
3160.0,0.9791631170368025
3161.0,0.9797434189695611
3162.0,0.9802067005442151
3163.0,0.9804624821593143
3164.0,0.9806666033700807
3166.0,0.9805167402674665
3167.0,0.9801181568514246
3168.0,0.979594472367014
3169.0,0.9788784944006442
3170.0,0.9782003762928534
3171.0,0.9774102455352985
3172.0,0.9765971938070301
3173.0,0.9758497874477372
3175.0,0.9743153014744721
3176.0,0.9737637066647766
3177.0,0.9732295372870452
3178.0,0.9728028113049026
3179.0,0.9725066565744421
3180.0,0.9722548476575479
3181.0,0.9720044511306777
3182.0,0.971935262493323
3184.0,0.9717630956207803
3185.0,0.9716672898703421
3186.0,0.9716168084875928
3187.0,0.9715124703538246
3188.0,0.9714026862218226
3189.0,0.971256593822136
3190.0,0.971182531959395
3191.0,0.9710678341398412
3193.0,0.9706420207943196
3194.0,0.9704036958565174
3195.0,0.9702064474052583
3196.0,0.9700646284432621
3197.0,0.9699218741583123
3198.0,0.9697553368494918
3199.0,0.969546682148182
3200.0,0.9693790046712492
3202.0,0.9694214577203053
3203.0,0.9695293619065648
3204.0,0.9696209288583807
3205.0,0.9696660643538433
3206.0,0.9698145683738391
3207.0,0.9700763656034419
3208.0,0.9703858470305607
3209.0,0.9707837330841326
3211.0,0.9713119472790195
3212.0,0.9716523745096145
3213.0,0.9719741938651959
3214.0,0.9722576449848548
3215.0,0.9726499970347999
3216.0,0.9728675421172056
3217.0,0.9730424415667652
3218.0,0.9731735771605238
3220.0,0.9735848933098908
3221.0,0.9739335091822879
3222.0,0.9742481825355453
3223.0,0.9746346915844049
3224.0,0.9751579033693476
3225.0,0.9758550100300757
3226.0,0.9768970660382618
3227.0,0.9781602390243906
3229.0,0.9815101722246038
3230.0,0.9835105409955995
3231.0,0.9858529663146846
3232.0,0.9885656931345185
3233.0,0.9914381514935072
3234.0,0.994535847583238
3235.0,0.9976195000743698
3236.0,1.0005994524775836
3238.0,1.0064877534863512
3239.0,1.0091422427153145
3240.0,1.0115410668970244
3241.0,1.0133821147120143
3242.0,1.0147718466641436
3243.0,1.015819800531418
3244.0,1.016486683230455
3245.0,1.0168037830098684
3247.0,1.0164852558149586
3248.0,1.015895171523154
3249.0,1.0152849517844595
3250.0,1.0146805119129496
3251.0,1.014163107107762
3252.0,1.0137485824597994
3253.0,1.0134597132444798
3255.0,1.013279879948983
3256.0,1.0135132537703173
3257.0,1.0138757256974427
3258.0,1.0143196130247565
3259.0,1.0148125051202583
3260.0,1.0151927137120356
3261.0,1.0156083379818777
3262.0,1.0158890704300194
3264.0,1.015993296373189
3265.0,1.0158544865472827
3266.0,1.0154515497282248
3267.0,1.014940082734756
3268.0,1.014214192820214
3269.0,1.0133409014459034
3270.0,1.0124810676923295
3271.0,1.011539400574305
3273.0,1.0096972749757684
3274.0,1.0086461564186686
3275.0,1.007727658218717
3276.0,1.006990693661215
3277.0,1.0062862474351748
3278.0,1.0056848028116505
3279.0,1.005103651844792
3280.0,1.0045201031498123
3282.0,1.0037934917739244
3283.0,1.0035080486029733
3284.0,1.003206115043099
3285.0,1.002880513420145
3286.0,1.0025285844553449
3287.0,1.0021676736507676
3288.0,1.0018627586850093
3289.0,1.0015678598321032
3291.0,1.0007950577992875
3292.0,1.0002992310081198
3293.0,0.9998509080669438
3294.0,0.9993501765199012
3295.0,0.9989403060628653
3296.0,0.9984546817036859
3297.0,0.9980684862108915
3298.0,0.9976239414766468
3300.0,0.9966984233611438
3301.0,0.996422406985436
3302.0,0.9961273295327697
3303.0,0.9960063011487835
3304.0,0.9958150338669427
3305.0,0.9956011563230013
3306.0,0.9954366299583489
3307.0,0.9954716638778209
3309.0,0.995673038925235
3310.0,0.995678656947589
3311.0,0.9956567586422987
3312.0,0.9956797055487013
3313.0,0.995734961464136
3314.0,0.9958499104266875
3315.0,0.9959092925574394
3316.0,0.9958343686447519
3318.0,0.9955667439651028
3319.0,0.9955051958367435
3320.0,0.9954671910498045
3321.0,0.9954426259842087
3322.0,0.9954691146684468
3323.0,0.9955737849066114
3324.0,0.9958151128140166
3325.0,0.9962458729797886
3327.0,0.9979389082452145
3328.0,0.9991590287581319
3329.0,1.000572619194852
3330.0,1.0024099018381698
3331.0,1.0044568308731405
3332.0,1.006767255527451
3333.0,1.0093810093389968
3334.0,1.0121014624509335
3336.0,1.0175914361867606
3337.0,1.0202682748372338
3338.0,1.0227260975133614
3339.0,1.0251098540673522
3340.0,1.0270512980625695
3341.0,1.0286338793360101
3342.0,1.029764072938745
3343.0,1.0304974486532028
3345.0,1.0307494174687077
3346.0,1.030404327069392
3347.0,1.0298345383924115
3348.0,1.029052787888564
3349.0,1.028154868834954
