"Iteration","Drag Coefficient Monitor: Drag Coefficient Monitor"
2126.0,-3.80625643634995E-4
2127.0,-3.3709941722977676E-4
2128.0,-2.855935653885808E-4
2129.0,-2.3798996848960327E-4
2130.0,-1.8112897327147558E-4
2132.0,-9.080874870275642E-5
2133.0,-4.2141191431030196E-5
2134.0,1.0032152472395483E-5
2135.0,8.277730832586183E-5
2136.0,1.5328468586380678E-4
2137.0,2.4765785351984473E-4
2138.0,3.3593157196649915E-4
2139.0,4.3183438089246847E-4
2141.0,6.555805660042702E-4
2142.0,7.684758150660596E-4
2143.0,8.874837937664641E-4
2144.0,9.958800850867525E-4
2145.0,0.0011102050264583463
2146.0,0.0012213725988261233
2147.0,0.0013267015984900874
2148.0,0.0014265618229255825
2150.0,0.0016144834697094748
2151.0,0.001710711926226358
2152.0,0.0018079992897008339
2153.0,0.0019019364740178548
2154.0,0.0019770342592875492
2155.0,0.002060874259651835
2156.0,0.0021185139309686184
2157.0,0.002176918636975363
2159.0,0.0022553900787037834
2160.0,0.002261391397314835
2161.0,0.0022580209095147546
2162.0,0.0022268005812442256
2163.0,0.0021841075277514326
2164.0,0.002123203493002728
2165.0,0.002046163551166874
2166.0,0.0019515938353225942
2168.0,0.0017348595702610615
2169.0,0.0016238744535416352
2170.0,0.0015170263733573853
2171.0,0.0014004689244877483
2172.0,0.0012771426181545052
2173.0,0.001162329465028133
2174.0,0.0010481958086788804
2175.0,9.449850091651406E-4
2177.0,7.472823908743474E-4
2178.0,6.523838950657237E-4
2179.0,5.769804720306901E-4
2180.0,4.952665529207984E-4
2181.0,4.23444359131408E-4
2182.0,3.6191948051662263E-4
2183.0,2.9345304703496874E-4
2184.0,2.3425799742667498E-4
2186.0,1.5606267271081132E-4
2187.0,1.1765634826060942E-4
2188.0,8.807020122681645E-5
2189.0,6.322790328088966E-5
2190.0,4.597595948497299E-5
2191.0,3.885345201994116E-5
2192.0,3.152353528202518E-5
2193.0,3.179032686288427E-5
2195.0,2.644455288284631E-5
2196.0,2.317578631328473E-5
2197.0,3.384707428989329E-5
2198.0,3.582343913610805E-5
2199.0,3.5606940550577185E-5
2200.0,3.79064501711498E-5
2201.0,2.3562777326433665E-5
2202.0,1.9503875252710728E-5
2204.0,-1.4934005531036867E-7
2205.0,-2.535005755357686E-6
2206.0,-2.2980203042416783E-5
2207.0,-4.076482227458695E-5
2208.0,-6.03774920342956E-5
2209.0,-6.288579835663855E-5
2210.0,-8.59429375340468E-5
2212.0,-1.0444446170771457E-4
2213.0,-1.2393579166938493E-4
2214.0,-1.1817649991756113E-4
2215.0,-1.0524252274680132E-4
2216.0,-9.53924229843803E-5
2217.0,-6.998756301042656E-5
2218.0,-4.134190365425155E-5
2219.0,-2.5492096183384397E-6
2221.0,1.1758172593148838E-4
2222.0,1.807369928222215E-4
2223.0,2.560633422266888E-4
2224.0,3.1885053058061186E-4
2225.0,3.8183398030247314E-4
2226.0,4.4932458845713553E-4
2227.0,5.082289372556801E-4
2228.0,5.664252403185487E-4
2230.0,6.658773665987427E-4
2231.0,7.073147679292533E-4
2232.0,7.563408046988734E-4
2233.0,8.087251184856897E-4
2234.0,8.672831010013552E-4
2235.0,9.362111863506556E-4
2236.0,0.0010089861861312058
2237.0,0.0010904355870244285
2239.0,0.0012805629182516295
2240.0,0.001392670839404447
2241.0,0.0015153744134073555
2242.0,0.001612473298839452
2243.0,0.0017327572182849649
2244.0,0.0018387716017831592
2245.0,0.0019622896589997895
2246.0,0.0020771813679433824
2248.0,0.002282387517175893
2249.0,0.00238609460164326
2250.0,0.002474573042033369
2251.0,0.0025834718429902388
2252.0,0.002691108757435223
2253.0,0.0027858903598832426
2254.0,0.002854356420631376
2255.0,0.0029388499789143887
2257.0,0.0030845325132056512
2258.0,0.0031321947808522523
2259.0,0.003164226459679653
2260.0,0.0031605695367777596
2261.0,0.0031646930833421514
2262.0,0.003131855971884393
2263.0,0.003100709486967244
2264.0,0.0030390506459261938
2266.0,0.0028607954063829045
2267.0,0.0027700578970938773
2268.0,0.0026588559093465997
2269.0,0.0025587627084974547
2270.0,0.0024402350899404863
2271.0,0.002326359477127343
2272.0,0.0021968050081844293
2273.0,0.002091007775020588
2275.0,0.0018914050723662667
2276.0,0.0017914298573212107
2277.0,0.0017032481978206484
2278.0,0.0015952513558582502
2279.0,0.0015171152360688059
2280.0,0.0014355539074132158
2281.0,0.0013714814081724246
2282.0,0.0013133857753318827
2284.0,0.00119213506001631
2285.0,0.0011541533491635672
2286.0,0.0011138660459099714
2287.0,0.0010863130932858588
2288.0,0.0010544513748188778
2289.0,0.0010388737966100427
2290.0,0.0010082609148632797
2291.0,0.0010047782662983514
2293.0,0.0010136354298490922
2294.0,9.991360390787848E-4
2295.0,0.001009149382904845
2296.0,0.0010114731717299897
2297.0,0.0010188133241286691
2298.0,0.001018778802374535
2299.0,0.0010300707478544642
2300.0,0.0010278570294727112
2302.0,0.0010178927213543468
2303.0,0.001014847510990124
2304.0,0.0010026563773467639
2305.0,0.0010040609154579206
2306.0,9.967879157611421E-4
2307.0,9.97694226249451E-4
2308.0,9.687791777825607E-4
2310.0,9.501015744938762E-4
2311.0,9.499599175111844E-4
2312.0,9.451171492789387E-4
2313.0,9.513313900229494E-4
2314.0,9.412191023149834E-4
2315.0,9.572241858849802E-4
2316.0,9.644877949401801E-4
2317.0,0.001012163293073395
2319.0,0.0011157910094846753
2320.0,0.0011697537614857446
2321.0,0.0012425287690086871
2322.0,0.001307203837738225
2323.0,0.0013933026838655873
2324.0,0.0014727510994876473
2325.0,0.0015601744072803272
2326.0,0.0016228162275012514
2328.0,0.00175397224059755
2329.0,0.0018196709414011487
2330.0,0.0018664711992387238
2331.0,0.0019255183727288558
2332.0,0.0019608866825467663
2333.0,0.0020163513652123157
2334.0,0.0020651375266207746
2335.0,0.00214034999073311
2337.0,0.0023038550931119986
2338.0,0.0023904537273894636
2339.0,0.002498026433165349
2340.0,0.002607441033138926
2341.0,0.002742328513407474
2342.0,0.002856190014324
2343.0,0.002989208543033475
2344.0,0.0030983258871299293
2346.0,0.003343685981952154
2347.0,0.003472518325984463
2348.0,0.003588212078902074
2349.0,0.003706894722394647
2350.0,0.003799492443890635
2351.0,0.003912066787015446
2352.0,0.00401311801212869
2353.0,0.004128987343436504
2355.0,0.004317842473088128
2356.0,0.004378884063835073
2357.0,0.0044490356640455985
2358.0,0.004501407158838039
2359.0,0.0045461897369508016
2360.0,0.00456500289326226
2361.0,0.004567648999203194
2362.0,0.004529362917716812
2364.0,0.004420595229461845
2365.0,0.004360884064352965
2366.0,0.004260979636697398
2367.0,0.004162581285038738
2368.0,0.004045695097689476
2369.0,0.00393711679272238
2370.0,0.0038192562424452458
2371.0,0.0037108823283726264
2373.0,0.0034806075610781333
2374.0,0.003359418257320647
2375.0,0.0032547669030483836
2376.0,0.003161235015214804
2377.0,0.0030773407273626254
2378.0,0.002976486485924682
2379.0,0.002888129206246341
2380.0,0.002797670527830941
2382.0,0.0026643030376578745
2383.0,0.0026168523679560565
2384.0,0.002558558849663218
2385.0,0.002513464236594983
2386.0,0.0024668074616064017
2387.0,0.002439484091584594
2388.0,0.002410413972991384
2389.0,0.002400989766533925
2391.0,0.0023835042966036638
2392.0,0.0023662588195451873
2393.0,0.002373724944021036
2394.0,0.002378491890714122
2395.0,0.002388392695672061
2396.0,0.0023985223408191903
2397.0,0.0024099341112907274
2398.0,0.002403472891035864
2400.0,0.002430985167503246
2401.0,0.002446272421703598
2402.0,0.0024500684738977237
2403.0,0.002453350574236707
2404.0,0.002445004033711428
2405.0,0.0024502302671901813
2406.0,0.002437302865266878
2407.0,0.0024466646986360603
2409.0,0.0024368512329324163
2410.0,0.0024206226182626692
2411.0,0.002420944272789617
2412.0,0.0024098451612482165
2413.0,0.0024352543279259533
2414.0,0.0024495659260435013
2415.0,0.0024665814888149016
2417.0,0.0025373019161985273
2418.0,0.002586368141061205
2419.0,0.0026601594775263917
2420.0,0.0027316015108577287
2421.0,0.002813409685192122
2422.0,0.002883718957159342
2423.0,0.002972478181906602
2424.0,0.003063220754051016
2426.0,0.0032570319561528744
2427.0,0.0033345152113765392
2428.0,0.003386253393660435
2429.0,0.0034395717827950707
2430.0,0.0034982392429309863
2431.0,0.0035695111766020824
2432.0,0.0036235451656539937
2433.0,0.0036840584691733764
2435.0,0.0037964712235130566
2436.0,0.0038709033968579933
2437.0,0.003977908753878153
2438.0,0.004082891283946052
2439.0,0.004202458325078536
2440.0,0.0043067373079318854
2441.0,0.004432584334246967
2442.0,0.004567753057752571
2444.0,0.004844732637014004
2445.0,0.004977428327992423
2446.0,0.005096272047698871
2447.0,0.0052299546669820705
2448.0,0.005350951866773821
2449.0,0.0054855759310029496
2450.0,0.0056058945247454105
2451.0,0.005723217683440793
2453.0,0.0059372658557292225
2454.0,0.0060362163997488795
2455.0,0.006139471921470255
2456.0,0.006222769175886187
2457.0,0.006295215927687826
2458.0,0.006343411411478976
2459.0,0.00638645372524602
2460.0,0.0063930161571405
2462.0,0.006377869821246777
2463.0,0.006341005022151475
2464.0,0.0062700910988539695
2465.0,0.006193694131117507
2466.0,0.006087175817950988
2467.0,0.00598774852623172
2468.0,0.005890216253878625
2469.0,0.005782543274088269
2471.0,0.005535414231134846
2472.0,0.005407454328588204
2473.0,0.005302072204566782
2474.0,0.005206542642678313
2475.0,0.005103942644560686
2476.0,0.004992785906007878
2477.0,0.004893467749682163
2478.0,0.0047894917046308015
2480.0,0.0046538327410234875
2481.0,0.004584385951860214
2482.0,0.004501400546374397
2483.0,0.004443731193443945
2484.0,0.004382852511038937
2485.0,0.004354088519559122
2486.0,0.004318253953227596
2487.0,0.004299790912488793
2489.0,0.004244068675755927
2490.0,0.0042316467869163805
2491.0,0.004238903469214893
2492.0,0.004244541671996795
2493.0,0.004263457811094891
2494.0,0.004255119054235771
2495.0,0.004268194477134124
2496.0,0.004277841803639226
2498.0,0.004325514057498558
2499.0,0.0043486506623078205
2500.0,0.004348325134486188
2501.0,0.0043595129401012974
2502.0,0.0043684308511811615
2503.0,0.004382295069269747
2504.0,0.004393711062897652
2505.0,0.004413692732256445
2507.0,0.004399335538063613
2508.0,0.004391678578871117
2509.0,0.0044094725746498375
2510.0,0.0044203656874612
2511.0,0.004428665122811436
2512.0,0.00442090166241956
2513.0,0.004432186460658329
2514.0,0.004447398565146763
2516.0,0.0045214185089369665
2517.0,0.004577099410221763
2518.0,0.004627295576420647
2519.0,0.004704521827912663
2520.0,0.0047770572676953706
2521.0,0.004881464771874763
2522.0,0.004972742041685111
2524.0,0.005167736967563057
2525.0,0.005268427665007179
2526.0,0.005355201724660976
2527.0,0.005447710873184096
2528.0,0.005522438736049183
2529.0,0.0055939767275742
2530.0,0.00564390105196172
2531.0,0.005705788328132422
2533.0,0.005818314341447547
2534.0,0.005876845234440546
2535.0,0.005953376518848301
2536.0,0.006009983191529377
2537.0,0.006108583804458088
2538.0,0.0062001641101757455
2539.0,0.006329485088247748
2540.0,0.006457509679553712
2542.0,0.006717502272673604
2543.0,0.006856955419814619
2544.0,0.006987001902748251
2545.0,0.00714588171457261
2546.0,0.007283023145960566
2547.0,0.00741684368812673
2548.0,0.007528401505700972
2549.0,0.007662940710855465
2551.0,0.007910519986619461
2552.0,0.00802962573548436
2553.0,0.008152485050793558
2554.0,0.008249175576293063
2555.0,0.008347253017395013
2556.0,0.008420385121049055
2557.0,0.008498832601558223
2558.0,0.008553149295460066
2560.0,0.008598379589754125
2561.0,0.008592601938446276
2562.0,0.008549499962957691
2563.0,0.008508445065448072
2564.0,0.008448335253335614
2565.0,0.008368930211029371
2566.0,0.008265393179523831
2567.0,0.008156810638678593
2569.0,0.007925272933666464
2570.0,0.007806206861632719
2571.0,0.007694636418426123
2572.0,0.007559135622053568
2573.0,0.007445862081896298
2574.0,0.0073362599645686154
2575.0,0.00723476443566484
2576.0,0.00713240175890361
2578.0,0.006935510392289944
2579.0,0.006853905719430957
2580.0,0.006769592350765867
2581.0,0.006701314776039392
2582.0,0.006632310708597161
2583.0,0.006578998630028889
2584.0,0.00652003206517259
2585.0,0.006479311324426213
2587.0,0.006402778750600708
2588.0,0.006388558911735931
2589.0,0.006377048071670166
2590.0,0.006368710630281099
2591.0,0.006374359614592702
2592.0,0.006370154755668757
2593.0,0.006372050869197865
2594.0,0.006390604993226315
2596.0,0.006437123743634321
2597.0,0.006460799785945699
2598.0,0.006473238652405333
2599.0,0.006491315986826684
2600.0,0.006514767652458377
2601.0,0.006547983622510292
2602.0,0.006565553870484155
2603.0,0.006579238749433107
2605.0,0.006596375531623247
2606.0,0.006607086692213144
2607.0,0.006631596981914905
2608.0,0.006629067396028981
2609.0,0.0066382143442982045
2610.0,0.006634887061415815
2611.0,0.006649842160884631
2612.0,0.006658638966115392
2614.0,0.006713803809505364
2615.0,0.006743472491412156
2616.0,0.006779335913308421
2617.0,0.006833677264599214
2618.0,0.006914512325303039
2619.0,0.007002069480875544
2620.0,0.007076669861745017
2621.0,0.007172150272788452
2623.0,0.007390206002753394
2624.0,0.00750547279766558
2625.0,0.007626378739316556
2626.0,0.0077089170740683305
2627.0,0.007789040675393221
2628.0,0.007865708932796589
2629.0,0.00795096864998158
2631.0,0.008076826434311374
2632.0,0.008121167800511203
2633.0,0.008161824952834094
2634.0,0.008225078119644715
2635.0,0.008304940793507859
2636.0,0.008391799839601657
2637.0,0.00849069024719438
2638.0,0.00857553635513875
2640.0,0.008802321109802018
2641.0,0.00894956867814756
2642.0,0.00909113551078745
2643.0,0.009236666591374981
2644.0,0.009371278918106645
2645.0,0.009498185175279238
2646.0,0.009639543819771772
2647.0,0.0097759609618196
2649.0,0.010061376010109565
2650.0,0.01017167552491151
2651.0,0.01028511541813874
2652.0,0.010389913160533625
2653.0,0.010509661514730739
2654.0,0.01062699260534098
2655.0,0.010726526993166993
2656.0,0.01080183195272427
2658.0,0.0108958712394876
2659.0,0.01093222357280863
2660.0,0.010932774963316877
2661.0,0.010925622744945506
2662.0,0.010878466267996439
2663.0,0.010820357742165356
2664.0,0.010734239522205927
2665.0,0.010644420528088328
2667.0,0.010426978710842036
2668.0,0.010296138921120196
2669.0,0.010162968557800911
2670.0,0.010031386221877724
2671.0,0.009902891565015268
2672.0,0.009777272196860514
2673.0,0.009663982958141897
2674.0,0.009537107277267849
2676.0,0.009301678272268136
2677.0,0.009201489840699961
2678.0,0.00911317197995952
2679.0,0.009026987446014741
2680.0,0.008937296621180764
2681.0,0.008852476163311113
2682.0,0.008767619399558842
2683.0,0.008706333762723718
2685.0,0.00863618023720576
2686.0,0.008576599795340804
2687.0,0.008535488449106605
2688.0,0.008500467782002249
2689.0,0.008502474090013284
2690.0,0.008513916932630662
2691.0,0.008519137636422563
2692.0,0.008512368189792285
2694.0,0.00852351795411875
2695.0,0.008564907965646996
2696.0,0.008599280105859626
2697.0,0.008627036956084059
2698.0,0.008636018392740825
2699.0,0.008659233979877582
2700.0,0.00867255757221901
2701.0,0.008714939315773537
2703.0,0.008774038136126523
2704.0,0.008774608955886198
2705.0,0.00877618397466505
2706.0,0.00880074900638392
2707.0,0.008819298615225473
2708.0,0.008838529229742913
2709.0,0.008858251605424885
2710.0,0.008843980274353718
2712.0,0.008876935943542653
2713.0,0.008907958450995464
2714.0,0.008950069327473931
2715.0,0.008990496445196668
2716.0,0.009018654395648638
2717.0,0.009075312303946809
2718.0,0.009151688639864104
2719.0,0.009247818847514692
2721.0,0.009471439715729564
2722.0,0.009559368519894175
2723.0,0.00967630304527654
2724.0,0.009794108484924312
2725.0,0.00991429709088145
2726.0,0.010036448008208488
2727.0,0.01012700403921971
2729.0,0.010267724738487811
2730.0,0.010327494749499509
2731.0,0.010398843242706539
2732.0,0.010453422162231954
2733.0,0.010508298271017897
2734.0,0.01055504155866778
2735.0,0.010615971323960641
2736.0,0.010691765339687812
2738.0,0.01090058200621052
2739.0,0.01101192236075571
2740.0,0.0111216001497398
2741.0,0.011252266483349838
2742.0,0.011376880304409686
2743.0,0.011529959117544114
2744.0,0.01168401978269796
2745.0,0.01182812566358919
2747.0,0.012078305893949004
2748.0,0.012200924745546352
2749.0,0.012340616400871902
2750.0,0.012473968945028262
2751.0,0.012600307566786659
2752.0,0.012700906728073315
2753.0,0.012800082280485398
2754.0,0.012892312115294909
2756.0,0.013065994598825608
2757.0,0.013129121874545274
2758.0,0.013152747589516935
2759.0,0.01316384775098123
2760.0,0.013141545797038481
2761.0,0.01312777081812738
2762.0,0.013086401204948297
2763.0,0.01300902992705818
2765.0,0.012794752506280548
2766.0,0.012673028755750396
2767.0,0.0125521671774248
2768.0,0.012420669234363057
2769.0,0.01228598078958287
2770.0,0.012133889279088702
2771.0,0.012006456098520638
2772.0,0.011862055534327481
2774.0,0.011616556215082036
2775.0,0.011502975469206545
2776.0,0.011375845654952366
2777.0,0.011264606128123897
2778.0,0.011157659714123493
2779.0,0.011059953387796896
2780.0,0.0109760751436306
2781.0,0.010905596576371742
2783.0,0.010755385960350871
2784.0,0.010687264659125877
2785.0,0.010644744412039824
2786.0,0.010615044885979348
2787.0,0.01059082933977186
2788.0,0.010559844537440044
2789.0,0.010547850515919586
2790.0,0.010529123517796014
2792.0,0.010552780673771838
2793.0,0.010574868543931592
2794.0,0.010584310055687463
2795.0,0.010606911486791683
2796.0,0.010630602689109016
2797.0,0.010667640262457482
2798.0,0.010709051853382102
2799.0,0.01074438930248239
2801.0,0.010788476478432278
2802.0,0.010810987133597226
2803.0,0.010844192804894404
2804.0,0.010879291693119386
2805.0,0.010903481756938484
2806.0,0.010907042092098113
2807.0,0.010925185577532508
2808.0,0.010924207182696813
2810.0,0.010984943270541047
2811.0,0.01101635718641424
2812.0,0.011011607825836007
2813.0,0.011036200090777024
2814.0,0.011062008547639349
2815.0,0.011124217642813293
2816.0,0.01118679008325024
2817.0,0.011256222819622675
2819.0,0.011405165776423462
2820.0,0.011498534781325174
2821.0,0.01163924266331214
2822.0,0.011761449205228194
2823.0,0.011898058549194696
2824.0,0.012013005541985972
2825.0,0.012127166824523276
2826.0,0.01223187027689833
2828.0,0.012435251585235015
2829.0,0.012524665742411402
2830.0,0.012572080055788276
2831.0,0.01262894030271939
2832.0,0.01265784753324214
2833.0,0.012726663407266574
2834.0,0.012785367111360173
2836.0,0.012927771030667489
2837.0,0.013002178755763141
2838.0,0.013072541726747699
2839.0,0.013199512912031384
2840.0,0.013324750314516073
2841.0,0.013472187455999528
2842.0,0.013587744718801115
2843.0,0.013711880102202534
2845.0,0.013990288503160558
2846.0,0.014131964002220993
2847.0,0.014278260583749945
2848.0,0.014386536691747037
2849.0,0.014501046800041602
2850.0,0.014620181108035413
2851.0,0.01475702403600344
2852.0,0.01485609511159334
2854.0,0.015051342129451356
2855.0,0.015126386272517459
2856.0,0.015193797278304938
2857.0,0.015254765987410452
2858.0,0.01527697160905802
2859.0,0.01528882626745425
2860.0,0.015255644450003266
2861.0,0.015218286036457616
2863.0,0.0150793227545411
2864.0,0.014972503692932071
2865.0,0.014853695274645811
2866.0,0.014701642894450232
2867.0,0.014563419044039298
2868.0,0.01441741976951669
2869.0,0.014293777623585111
2870.0,0.014134748081295449
2872.0,0.01384653601948519
2873.0,0.013709121618915233
2874.0,0.013578030601593098
2875.0,0.013468394815139235
2876.0,0.01335407041841439
2877.0,0.013249760984748973
2878.0,0.013129252632551259
2879.0,0.013033121058538478
2881.0,0.012878527381927908
2882.0,0.01280022151114784
2883.0,0.012736897149367848
2884.0,0.012664575361623374
2885.0,0.012610598764376915
2886.0,0.01257047291733493
2887.0,0.012553299259526038
2888.0,0.012525373033838771
2890.0,0.012507747846398682
2891.0,0.012514439875709245
2892.0,0.012503849282788172
2893.0,0.012542228444254776
2894.0,0.012571124659487523
2895.0,0.012613005168954888
2896.0,0.012630640921836784
2897.0,0.012652871738808129
2899.0,0.012742486293215402
2900.0,0.01277603825106336
2901.0,0.012827060668654956
2902.0,0.012834479389770214
2903.0,0.01286128607400005
2904.0,0.012888158586295552
2905.0,0.012928808252050956
2906.0,0.01295366318570878
2908.0,0.012998842608131316
2909.0,0.01301048078203006
2910.0,0.01302090056958182
2911.0,0.013061605748795847
2912.0,0.013080644776332376
2913.0,0.01312621794191797
2914.0,0.013155621920768537
2915.0,0.013196285211167684
2917.0,0.013325304025194941
2918.0,0.013412388771279636
2919.0,0.013528044277966366
2920.0,0.013637917909317884
2921.0,0.013745527340262945
2922.0,0.01385926435429848
2923.0,0.014001427431509256
2924.0,0.014141752034072662
2926.0,0.014398318645517728
2927.0,0.014482530686213389
2928.0,0.014557444823136631
2929.0,0.014652106321155905
2930.0,0.014722562044990607
2931.0,0.014786557675128868
2932.0,0.014823100221247967
2933.0,0.01485060102017107
2935.0,0.014981670998286177
2936.0,0.015050200802692938
2937.0,0.01513255709175124
2938.0,0.015210753486919783
2939.0,0.015301057142895157
2940.0,0.015406835350712167
2941.0,0.015555238869810887
2943.0,0.015827390956539872
2944.0,0.015940640129548492
2945.0,0.01606415430946396
2946.0,0.016193275631947033
2947.0,0.01634275736616229
2948.0,0.016475715425782217
2949.0,0.01660242566603178
2950.0,0.016708260420386107
2952.0,0.016919107812391795
2953.0,0.017029247706705025
2954.0,0.01711741253296902
2955.0,0.01720024961212851
2956.0,0.01725549266414025
2957.0,0.01728817641932634
2958.0,0.017305032096813056
2959.0,0.01731531668031272
2961.0,0.017243185757392324
2962.0,0.017166400281374537
2963.0,0.017060984581639127
2964.0,0.016938547023692265
2965.0,0.016817186500869996
2966.0,0.01667398511448399
2967.0,0.016534966209148946
2968.0,0.016384055966996644
2970.0,0.016059300690217236
2971.0,0.01591775671404431
2972.0,0.01577929929189391
2973.0,0.015653640510639468
2974.0,0.015530380526389333
2975.0,0.01539150389659561
2976.0,0.01526119656746979
2977.0,0.01516145641837523
2979.0,0.014982703977723345
2980.0,0.014882522930779261
2981.0,0.01478798200229822
2982.0,0.014689512838486067
2983.0,0.014644125199233088
2984.0,0.014596910754093959
2985.0,0.014568468198970314
2986.0,0.014517467998014675
2988.0,0.014432322566677272
2989.0,0.014445322960815044
2990.0,0.014450792626282693
2991.0,0.014463335076653445
2992.0,0.014465337725825601
2993.0,0.014470702572105901
2994.0,0.014485648818106253
2995.0,0.014542054746791275
2997.0,0.014622602232503074
2998.0,0.014647728529898341
2999.0,0.014676478834250151
3000.0,0.014724650357394786
3001.0,0.01477957691238201
3002.0,0.014806305992121141
3003.0,0.014860928119819414
3004.0,0.014880863714793665
3006.0,0.014933322702920821
3007.0,0.014971999700802872
3008.0,0.01499092966929366
3009.0,0.015026566708666552
3010.0,0.015042625841274318
3011.0,0.01506321216552322
3012.0,0.015088772534756488
3013.0,0.015134058403761133
3015.0,0.015236672960669606
3016.0,0.015296381882692327
3017.0,0.015365815916143142
3018.0,0.015451368152668236
3019.0,0.01556982420084908
3020.0,0.015685719798409322
3021.0,0.015819181812607736
3022.0,0.015950604583255177
3024.0,0.016222249169501723
3025.0,0.01637081161737957
3026.0,0.01648747819446964
3027.0,0.016605820157736234
3028.0,0.01668259375288577
3029.0,0.016758709294364082
3030.0,0.016818101224161115
3031.0,0.01687752355964127
3033.0,0.01698386394862453
3034.0,0.01702484863884036
3035.0,0.0170636300204895
3036.0,0.017112951603275865
3037.0,0.017198100024993713
3038.0,0.017284253385254668
3039.0,0.01738922822830288
3040.0,0.0174920227576528
3042.0,0.017719541174861967
3043.0,0.017857278010846855
3044.0,0.017987866255266143
3045.0,0.018133012158806198
3046.0,0.018245781735990958
3047.0,0.018364085235475548
3048.0,0.01848134202480609
3050.0,0.018733114493786982
3051.0,0.0188556163948428
3052.0,0.01894311529591291
3053.0,0.019038374065088057
3054.0,0.019116260822063986
3055.0,0.01920302479333893
3056.0,0.01926815278417925
3057.0,0.01930678796973366
3059.0,0.019298556951092036
3060.0,0.01926806835217961
3061.0,0.019215081915589172
3062.0,0.019134111065158253
3063.0,0.01904838238012381
3064.0,0.018914257316572404
3065.0,0.018775546649784796
3066.0,0.018609718032584547
3068.0,0.018316047346661167
3069.0,0.018185086224511402
3070.0,0.018008952782095067
3071.0,0.01784201960766098
3072.0,0.01769482000019079
3073.0,0.01756589825352855
3074.0,0.01744667825605062
3075.0,0.017335126094254555
3077.0,0.01707446657870307
3078.0,0.016975857819543666
3079.0,0.0168972583756733
3080.0,0.01682128108200279
3081.0,0.016751380437533332
3082.0,0.016658087452263357
3083.0,0.01657710602254388
3084.0,0.01651746201524152
3086.0,0.01646745384081858
3087.0,0.01643935555372132
3088.0,0.016412105168784007
3089.0,0.01638749379900574
3090.0,0.016377556658705286
3091.0,0.01640298194138318
3092.0,0.016419777088072608
3093.0,0.01644786794804758
3095.0,0.0164900411818024
3096.0,0.01652526536492789
3097.0,0.016586062752126894
3098.0,0.016623239355007993
3099.0,0.016690170120978075
3100.0,0.016723512845980434
3101.0,0.016748132372899568
3102.0,0.016783646814452963
3104.0,0.01687809987925794
3105.0,0.016932928791383323
3106.0,0.01695679527216683
3107.0,0.016976538753527864
3108.0,0.01700029037950214
3109.0,0.01703200000599818
3110.0,0.017077509380729855
3111.0,0.017110058476004896
3113.0,0.01715645840474086
3114.0,0.017196894747766613
3115.0,0.017266713716565796
3116.0,0.01734074993913702
3117.0,0.0174447843717311
3118.0,0.01752566393975903
3119.0,0.017625893394661536
3120.0,0.017730032166731052
3122.0,0.01803093070707586
3123.0,0.01819470360776098
3124.0,0.018334981054139273
3125.0,0.018465471789578317
3126.0,0.018572820799474074
3127.0,0.018690383288173424
3128.0,0.018802956065497554
3129.0,0.01888871802826071
3131.0,0.018979004108656567
3132.0,0.01901354034325773
3133.0,0.019063244490022536
3134.0,0.019116110718074227
3135.0,0.019174587219526397
3136.0,0.01921279808749911
3137.0,0.01925813111750681
3138.0,0.019320166951720157
3140.0,0.01953982624783207
3141.0,0.01966340942678928
3142.0,0.019774875646188808
3143.0,0.019883551269059233
3144.0,0.01999433270799136
3145.0,0.02013766709656127
3146.0,0.020268089618897825
3148.0,0.02050807555278913
3149.0,0.020618568786832315
3150.0,0.02072342540678465
3151.0,0.020846211490633954
3152.0,0.02095288224755206
3153.0,0.02107118650792588
3154.0,0.02115140127518216
3155.0,0.02120895046507632
3157.0,0.021290602219859157
3158.0,0.021310240188276618
3159.0,0.021317241142099156
3160.0,0.021279277099144685
3161.0,0.021205310682985503
3162.0,0.021097927725490486
3163.0,0.020997533918209105
3164.0,0.02088481513698102
3166.0,0.02061159182202911
3167.0,0.020440263800685102
3168.0,0.02026609799645061
3169.0,0.02010552531013148
3170.0,0.0199605668990495
3171.0,0.01982408656250911
3172.0,0.019679880193798713
3173.0,0.01953472245509478
3175.0,0.019281846117696573
3176.0,0.019178093601008
3177.0,0.01908411598379866
3178.0,0.018989381228120314
3179.0,0.01889587591103637
3180.0,0.018798649940576416
3181.0,0.018722828989465996
3182.0,0.01866475250713856
3184.0,0.018566150517499214
3185.0,0.01850939131070368
3186.0,0.018461035610018176
3187.0,0.018433045944813504
3188.0,0.01841248126903234
3189.0,0.018427227596765003
3190.0,0.018434165733317017
3191.0,0.018433978327926922
3193.0,0.018452901942845774
3194.0,0.018490185859490953
3195.0,0.01854377909174312
3196.0,0.01859869714084003
3197.0,0.01863597536786655
3198.0,0.018663437480126964
3199.0,0.018709034131768505
3200.0,0.018766485782411586
3202.0,0.018877105150660517
3203.0,0.018931587396661686
3204.0,0.01896029760648312
3205.0,0.01899604844555498
3206.0,0.019023624815290557
3207.0,0.01908015753274566
3208.0,0.01911766168693271
3209.0,0.019155676294767065
3211.0,0.0191963701178162
3212.0,0.019234210028123044
3213.0,0.0192800433116637
3214.0,0.019329562387695585
3215.0,0.01939219279165641
3216.0,0.01945195011288326
3217.0,0.019531753905094384
3218.0,0.01963766863269173
3220.0,0.019893745707404424
